ID_Accident,Rue,Cause,Type_Vehicule,Profession_Conducteur,Gravite,Heure,Age_Conducteur,Sexe_Conducteur,Date,Annee,Mois,Mois_Nom,Jour_Semaine,Latitude,Longitude,Conditions_Meteo
ACC-00142,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,0,63,Homme,2021-03-17,2021,3,March,Mercredi,3.8659711733356867,11.515636718507722,Nuit
ACC-00143,Carrefour Pharmacie du Soleil,Utilisation du téléphone,Taxi,Particulier,Blessures corporelles,20,23,Homme,2024-04-21,2024,4,April,Dimanche,3.8671058413609636,11.516773975142678,Clair
ACC-00144,Carrefour J'aime mon pays,Non-respect des priorités,Véhicule utilitaire,Particulier,Dommages matériels,18,34,Homme,2021-08-05,2021,8,August,Jeudi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00145,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,5,61,Homme,2020-09-18,2020,9,September,Vendredi,3.8659711733356867,11.515636718507722,Clair
ACC-00146,Carrefour Poste Centrale,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,17,18,Homme,2022-01-18,2022,1,January,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-00147,Avenue Amadou Ahidjo,Infrastructure déficiente,Taxi,Particulier,Dommages matériels,21,18,Homme,2022-03-29,2022,3,March,Mardi,3.866,11.518,Pluie
ACC-00148,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Moto,Chauffeur professionnel,Dommages matériels,4,43,Homme,2022-09-28,2022,9,September,Mercredi,3.8671058413609636,11.516773975142678,Nuit
ACC-00149,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Blessures corporelles,15,50,Homme,2024-01-26,2024,1,January,Vendredi,3.861742800875151,11.520971943019246,Nuit
ACC-00150,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,14,18,Homme,2022-05-16,2022,5,May,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-00151,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,17,30,Homme,2024-09-09,2024,9,September,Lundi,3.862,11.519,Clair
ACC-00152,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,19,19,Homme,2021-08-30,2021,8,August,Lundi,3.8659711733356867,11.515636718507722,Pluie
ACC-00153,Carrefour Poste Centrale,Conduite en état d'ébriété,Moto,Chauffeur professionnel,Dommages matériels,19,39,Femme,2022-06-28,2022,6,June,Mardi,3.861742800875151,11.520971943019246,Pluie
ACC-00154,Carrefour Pharmacie du Soleil,Excès de vitesse,Véhicule utilitaire,Transporteur,Dommages matériels,22,34,Homme,2023-06-04,2023,6,June,Dimanche,3.8671058413609636,11.516773975142678,Clair
ACC-00155,Rue de Natchigal,Utilisation du téléphone,Véhicule utilitaire,Transporteur,Dommages matériels,18,54,Homme,2021-06-06,2021,6,June,Dimanche,3.862,11.519,Clair
ACC-00156,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Transporteur,Dommages matériels,16,18,Homme,2024-12-06,2024,12,December,Vendredi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00157,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,16,40,Homme,2023-04-27,2023,4,April,Jeudi,3.866,11.518,Pluie
ACC-00158,Avenue de l'Indépendance,Défaillance technique,Véhicule utilitaire,Particulier,Dommages matériels,17,44,Homme,2023-05-17,2023,5,May,Mercredi,3.863,11.521,Clair
ACC-00159,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Particulier,Blessures corporelles,17,35,Femme,2022-11-02,2022,11,November,Mercredi,3.8659711733356867,11.515636718507722,Pluie
ACC-00160,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule tourisme,Particulier,Blessures corporelles,19,18,Homme,2020-06-10,2020,6,June,Mercredi,3.866,11.518,Clair
ACC-00161,Boulevard du 20 Mai,Conduite en état d'ébriété,Taxi,Chauffeur professionnel,Dommages matériels,5,41,Homme,2024-05-14,2024,5,May,Mardi,3.864269053436714,11.517238307980946,Nuit
ACC-00162,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,7,24,Homme,2024-02-25,2024,2,February,Dimanche,3.866,11.518,Clair
ACC-00163,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,10,18,Homme,2023-12-29,2023,12,December,Vendredi,3.866,11.518,Clair
ACC-00164,Rue Narvick,Non-respect des priorités,Taxi,Particulier,Dommages matériels,18,40,Homme,2020-01-05,2020,1,January,Dimanche,3.8654733025149355,11.519040752498785,Brouillard
ACC-00165,Carrefour Poste Centrale,Non-respect des priorités,Véhicule tourisme,Particulier,Blessures corporelles,18,46,Femme,2020-07-20,2020,7,July,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-00166,Avenue de l'Indépendance,Excès de vitesse,Bus,Particulier,Dommages matériels,14,25,Homme,2021-02-19,2021,2,February,Vendredi,3.863,11.521,Nuit
ACC-00167,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,15,47,Homme,2022-11-01,2022,11,November,Mardi,3.8659711733356867,11.515636718507722,Pluie
ACC-00168,Carrefour Poste Centrale,Non-respect des priorités,Véhicule tourisme,Particulier,Dommages matériels,3,47,Homme,2022-08-05,2022,8,August,Vendredi,3.861742800875151,11.520971943019246,Nuit
ACC-00169,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Autre,Dommages matériels,18,34,Homme,2023-11-21,2023,11,November,Mardi,3.861742800875151,11.520971943019246,Clair
ACC-00170,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,18,43,Homme,2023-09-26,2023,9,September,Mardi,3.866,11.518,Pluie
ACC-00171,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule tourisme,Transporteur,Dommages matériels,18,49,Homme,2022-01-21,2022,1,January,Vendredi,3.866,11.518,Brouillard
ACC-00172,Carrefour Poste Centrale,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,11,42,Homme,2022-08-07,2022,8,August,Dimanche,3.861742800875151,11.520971943019246,Pluie
ACC-00173,Carrefour Pharmacie du Soleil,Utilisation du téléphone,Véhicule tourisme,Autre,Dommages matériels,15,18,Homme,2021-01-07,2021,1,January,Jeudi,3.8671058413609636,11.516773975142678,Clair
ACC-00174,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,3,18,Homme,2023-11-02,2023,11,November,Jeudi,3.8659711733356867,11.515636718507722,Clair
ACC-00175,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,17,50,Homme,2023-06-02,2023,6,June,Vendredi,3.866,11.518,Clair
ACC-00176,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,17,24,Homme,2023-04-20,2023,4,April,Jeudi,3.861742800875151,11.520971943019246,Clair
ACC-00177,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,17,27,Homme,2023-08-13,2023,8,August,Dimanche,3.866,11.518,Pluie
ACC-00178,Boulevard du 20 Mai,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,21,63,Homme,2023-08-23,2023,8,August,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-00179,Rue de Natchigal,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,16,23,Homme,2021-03-06,2021,3,March,Samedi,3.862,11.519,Brouillard
ACC-00180,Carrefour Poste Centrale,Conduite en état d'ébriété,Moto,Chauffeur professionnel,Dommages matériels,20,32,Femme,2021-11-20,2021,11,November,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00181,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,18,35,Homme,2020-04-27,2020,4,April,Lundi,3.8659711733356867,11.515636718507722,Clair
ACC-00182,Carrefour Poste Centrale,Défaillance technique,Moto,Particulier,Dommages matériels,17,31,Homme,2023-10-07,2023,10,October,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00183,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,21,55,Homme,2021-08-10,2021,8,August,Mardi,3.862,11.519,Pluie
ACC-00184,Rue de Natchigal,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,1,29,Homme,2022-12-05,2022,12,December,Lundi,3.862,11.519,Clair
ACC-00185,Carrefour J'aime mon pays,Excès de vitesse,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,18,45,Homme,2020-08-14,2020,8,August,Vendredi,3.8659711733356867,11.515636718507722,Clair
ACC-00186,Avenue Amadou Ahidjo,Excès de vitesse,Moto,Transporteur,Dommages matériels,6,36,Homme,2023-10-11,2023,10,October,Mercredi,3.866,11.518,Pluie
ACC-00187,Avenue de l'Indépendance,Excès de vitesse,Véhicule utilitaire,Particulier,Blessures corporelles,2,49,Homme,2023-08-10,2023,8,August,Jeudi,3.863,11.521,Clair
ACC-00188,Rue Narvick,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Blessures corporelles,17,18,Homme,2023-06-17,2023,6,June,Samedi,3.8654733025149355,11.519040752498785,Nuit
ACC-00189,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Moto,Particulier,Dommages matériels,16,18,Homme,2020-12-13,2020,12,December,Dimanche,3.8671058413609636,11.516773975142678,Nuit
ACC-00190,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Transporteur,Dommages matériels,19,35,Homme,2020-05-20,2020,5,May,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-00191,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,12,22,Homme,2020-07-22,2020,7,July,Mercredi,3.861742800875151,11.520971943019246,Brouillard
ACC-00192,Rue de Natchigal,Non-respect des priorités,Véhicule utilitaire,Autre,Dommages matériels,4,56,Homme,2024-08-12,2024,8,August,Lundi,3.862,11.519,Pluie
ACC-00193,Rue de Natchigal,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,10,33,Homme,2022-09-30,2022,9,September,Vendredi,3.862,11.519,Clair
ACC-00194,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Moto,Particulier,Blessures corporelles,19,38,Homme,2024-07-23,2024,7,July,Mardi,3.866,11.518,Clair
ACC-00195,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule tourisme,Autre,Dommages matériels,15,30,Homme,2022-05-10,2022,5,May,Mardi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00196,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Blessures corporelles,19,25,Homme,2022-04-24,2022,4,April,Dimanche,3.8659711733356867,11.515636718507722,Nuit
ACC-00197,Avenue Amadou Ahidjo,Non-respect des priorités,Véhicule utilitaire,Particulier,Dommages matériels,21,35,Femme,2022-09-21,2022,9,September,Mercredi,3.866,11.518,Clair
ACC-00198,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Particulier,Dommages matériels,14,50,Homme,2023-07-16,2023,7,July,Dimanche,3.862,11.519,Clair
ACC-00199,Rue de Natchigal,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,4,30,Homme,2020-11-08,2020,11,November,Dimanche,3.862,11.519,Pluie
ACC-00200,Avenue de l'Indépendance,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,19,29,Femme,2023-12-12,2023,12,December,Mardi,3.863,11.521,Clair
ACC-00201,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,16,47,Homme,2020-05-16,2020,5,May,Samedi,3.866,11.518,Pluie
ACC-00202,Carrefour Poste Centrale,Infrastructure déficiente,Bus,Transporteur,Dommages matériels,1,18,Homme,2024-07-09,2024,7,July,Mardi,3.861742800875151,11.520971943019246,Brouillard
ACC-00203,Carrefour Poste Centrale,Excès de vitesse,Taxi,Particulier,Dommages matériels,11,52,Femme,2020-12-16,2020,12,December,Mercredi,3.861742800875151,11.520971943019246,Clair
ACC-00204,Rue de Natchigal,Excès de vitesse,Véhicule utilitaire,Particulier,Dommages matériels,0,22,Homme,2023-03-30,2023,3,March,Jeudi,3.862,11.519,Clair
ACC-00205,Avenue Amadou Ahidjo,Utilisation du téléphone,Bus,Chauffeur professionnel,Dommages matériels,17,49,Homme,2024-08-17,2024,8,August,Samedi,3.866,11.518,Pluie
ACC-00206,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,21,39,Homme,2020-06-21,2020,6,June,Dimanche,3.861742800875151,11.520971943019246,Clair
ACC-00207,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,10,18,Homme,2023-02-27,2023,2,February,Lundi,3.861742800875151,11.520971943019246,Clair
ACC-00208,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,17,35,Homme,2020-03-19,2020,3,March,Jeudi,3.866,11.518,Pluie
ACC-00209,Carrefour Poste Centrale,Excès de vitesse,Moto,Particulier,Dommages matériels,18,54,Homme,2022-09-05,2022,9,September,Lundi,3.861742800875151,11.520971943019246,Nuit
ACC-00210,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Transporteur,Dommages matériels,17,30,Homme,2021-07-22,2021,7,July,Jeudi,3.861742800875151,11.520971943019246,Pluie
ACC-00211,Rue Narvick,Utilisation du téléphone,Moto,Chauffeur professionnel,Mortels,2,31,Homme,2022-05-12,2022,5,May,Jeudi,3.8654733025149355,11.519040752498785,Clair
ACC-00212,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,9,23,Femme,2020-02-26,2020,2,February,Mercredi,3.866,11.518,Pluie
ACC-00213,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,16,52,Homme,2023-11-24,2023,11,November,Vendredi,3.866,11.518,Clair
ACC-00214,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule utilitaire,Particulier,Dommages matériels,9,28,Femme,2020-12-28,2020,12,December,Lundi,3.8659711733356867,11.515636718507722,Brouillard
ACC-00215,Avenue Amadou Ahidjo,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Blessures corporelles,11,61,Homme,2023-09-20,2023,9,September,Mercredi,3.866,11.518,Pluie
ACC-00216,Carrefour J'aime mon pays,Excès de vitesse,Taxi,Autre,Dommages matériels,21,52,Homme,2020-05-13,2020,5,May,Mercredi,3.8659711733356867,11.515636718507722,Nuit
ACC-00217,Carrefour J'aime mon pays,Non-respect des priorités,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,9,54,Homme,2020-01-14,2020,1,January,Mardi,3.8659711733356867,11.515636718507722,Nuit
ACC-00218,Avenue de l'Indépendance,Infrastructure déficiente,Véhicule utilitaire,Autre,Dommages matériels,5,36,Homme,2020-10-09,2020,10,October,Vendredi,3.863,11.521,Clair
ACC-00219,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,18,27,Homme,2022-03-16,2022,3,March,Mercredi,3.866,11.518,Nuit
ACC-00220,Avenue de l'Indépendance,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,17,42,Homme,2024-08-09,2024,8,August,Vendredi,3.863,11.521,Nuit
ACC-00221,Avenue Amadou Ahidjo,Défaillance technique,Véhicule tourisme,Particulier,Dommages matériels,9,58,Homme,2023-12-15,2023,12,December,Vendredi,3.866,11.518,Pluie
ACC-00222,Rue Narvick,Utilisation du téléphone,Taxi,Autre,Dommages matériels,17,61,Homme,2020-05-06,2020,5,May,Mercredi,3.8654733025149355,11.519040752498785,Clair
ACC-00223,Carrefour Poste Centrale,Utilisation du téléphone,Véhicule tourisme,Chauffeur professionnel,Mortels,14,18,Homme,2024-11-30,2024,11,November,Samedi,3.861742800875151,11.520971943019246,Pluie
ACC-00224,Boulevard du 20 Mai,Conduite en état d'ébriété,Véhicule tourisme,Particulier,Dommages matériels,20,75,Homme,2020-08-05,2020,8,August,Mercredi,3.864269053436714,11.517238307980946,Clair
ACC-00225,Carrefour J'aime mon pays,Conduite en état d'ébriété,Véhicule tourisme,Autre,Dommages matériels,17,38,Femme,2022-01-14,2022,1,January,Vendredi,3.8659711733356867,11.515636718507722,Pluie
ACC-00226,Carrefour J'aime mon pays,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,6,46,Homme,2021-11-10,2021,11,November,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-00227,Rue de Natchigal,Excès de vitesse,Taxi,Chauffeur professionnel,Dommages matériels,17,21,Homme,2024-08-05,2024,8,August,Lundi,3.862,11.519,Pluie
ACC-00228,Boulevard du 20 Mai,Excès de vitesse,Moto,Particulier,Dommages matériels,15,20,Femme,2024-02-21,2024,2,February,Mercredi,3.864269053436714,11.517238307980946,Nuit
ACC-00229,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Autre,Dommages matériels,18,18,Homme,2022-09-23,2022,9,September,Vendredi,3.862,11.519,Clair
ACC-00230,Avenue Amadou Ahidjo,Conduite en état d'ébriété,Taxi,Particulier,Dommages matériels,6,60,Homme,2020-09-16,2020,9,September,Mercredi,3.866,11.518,Pluie
ACC-00231,Avenue de l'Indépendance,Utilisation du téléphone,Véhicule utilitaire,Particulier,Dommages matériels,17,24,Homme,2023-05-26,2023,5,May,Vendredi,3.863,11.521,Clair
ACC-00232,Carrefour Pharmacie du Soleil,Conduite en état d'ébriété,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,19,33,Homme,2024-08-08,2024,8,August,Jeudi,3.8671058413609636,11.516773975142678,Pluie
ACC-00233,Avenue Kennedy,Excès de vitesse,Véhicule utilitaire,Chauffeur professionnel,Blessures corporelles,14,30,Homme,2024-02-21,2024,2,February,Mercredi,3.8642101789934955,11.520199466831677,Pluie
ACC-00234,Carrefour Pharmacie du Soleil,Infrastructure déficiente,Véhicule tourisme,Transporteur,Dommages matériels,16,19,Homme,2024-01-06,2024,1,January,Samedi,3.8671058413609636,11.516773975142678,Clair
ACC-00235,Carrefour Poste Centrale,Infrastructure déficiente,Taxi,Chauffeur professionnel,Dommages matériels,19,32,Homme,2020-04-08,2020,4,April,Mercredi,3.861742800875151,11.520971943019246,Clair
ACC-00236,Avenue Amadou Ahidjo,Utilisation du téléphone,Véhicule tourisme,Particulier,Dommages matériels,19,36,Homme,2020-06-30,2020,6,June,Mardi,3.866,11.518,Brouillard
ACC-00237,Carrefour J'aime mon pays,Infrastructure déficiente,Véhicule utilitaire,Autre,Dommages matériels,17,53,Homme,2020-06-17,2020,6,June,Mercredi,3.8659711733356867,11.515636718507722,Clair
ACC-00238,Carrefour Poste Centrale,Conduite en état d'ébriété,Véhicule utilitaire,Chauffeur professionnel,Dommages matériels,16,19,Homme,2020-08-20,2020,8,August,Jeudi,3.861742800875151,11.520971943019246,Pluie
ACC-00239,Avenue Amadou Ahidjo,Infrastructure déficiente,Véhicule tourisme,Particulier,Blessures corporelles,10,26,Femme,2022-08-13,2022,8,August,Samedi,3.866,11.518,Pluie
ACC-00240,Carrefour Poste Centrale,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,14,43,Homme,2023-01-21,2023,1,January,Samedi,3.861742800875151,11.520971943019246,Clair
ACC-00241,Rue de Natchigal,Conduite en état d'ébriété,Bus,Particulier,Dommages matériels,17,35,Homme,2024-07-10,2024,7,July,Mercredi,3.862,11.519,Nuit
ACC-00242,Rue de Natchigal,Excès de vitesse,Véhicule tourisme,Chauffeur professionnel,Dommages matériels,15,35,Femme,2021-04-16,2021,4,April,Vendredi,3.862,11.519,Clair
ACC-00243,Rue de Natchigal,Excès de vitesse,Taxi,Particulier,Dommages matériels,19,20,Homme,2024-03-19,2024,3,March,Mardi,3.862,11.519,Clair
ACC-00244,Boulevard du 20 Mai,Excès de vitesse,Moto,Particulier,Dommages matériels,18,46,Homme,2023-01-13,2023,1,January,Vendredi,3.864269053436714,11.517238307980946,Clair
ACC-00245,Carrefour Poste Centrale,Non-respect des priorités,Véhicule utilitaire,Particulier,Dommages matériels,22,56,Homme,2021-11-09,2021,11,November,Mardi,3.861742800875151,11.520971943019246,Clair
